page_id,model,quant,schema_keys,schema_complexity,f1,precision,recall,exact_match,json_valid,schema_valid,hallucination_rate,tokens_in,latency_s,model_size_gb
1294559,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3932,4.76,2.16
758883,llama-3.2-3b,q5_k_m,16,44.1,0.0,0.0,0.0,0,0,0,0.0,3820,4.89,2.16
1428690,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3751,4.85,2.16
1032524,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2805,24.95,2.16
1651873,llama-3.2-3b,q5_k_m,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,717,2.47,2.16
1428649,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2787,24.93,2.16
1013172,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2188,22.79,2.16
1088908,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3542,4.05,2.16
970389,llama-3.2-3b,q5_k_m,37,130.1,0.0,0.0,0.0,0,0,1,0.0,3231,3.71,2.16
5683271,llama-3.2-3b,q5_k_m,35,111.2,0.0,0.0,0.0,0,0,0,0.0,3764,4.75,2.16
1091031,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,594,16.85,2.16
6384588,llama-3.2-3b,q5_k_m,13,45.7,0.0,0.0,0.0,0,0,1,0.75,3867,10.04,2.16
1428687,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3636,4.54,2.16
3516310,llama-3.2-3b,q5_k_m,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,592,1.64,2.16
3605597,llama-3.2-3b,q5_k_m,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,594,1.94,2.16
1052425,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3166,24.06,2.16
3618304,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,877,2.74,2.16
973014,llama-3.2-3b,q5_k_m,37,130.1,0.0,0.0,0.0,0,0,1,0.0,646,2.62,2.16
7975200,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3839,4.79,2.16
1087640,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3812,4.82,2.16
1303583,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1299,20.44,2.16
4774041,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2858,25.01,2.16
8466112,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1275,19.24,2.16
1199266,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3970,4.93,2.16
1016733,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,553,3.1,2.16
916869,llama-3.2-3b,q5_k_m,37,130.1,0.0,0.0,0.0,0,0,1,0.0,3696,4.42,2.16
1651996,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3679,4.41,2.16
3614386,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3742,9.61,2.16
977783,llama-3.2-3b,q5_k_m,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1388,19.54,2.16
7729414,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,567,1.59,2.46
1034547,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,569,19.35,2.46
1031214,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,711,19.74,2.46
1006468,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2678,2.79,2.46
1295769,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,575,1.24,2.46
2912700,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3531,3.96,2.46
3509424,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3886,4.54,2.46
1296722,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,655,4.31,2.46
1645217,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3725,4.3,2.46
1010347,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3381,3.82,2.46
3511228,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3842,4.47,2.46
1294719,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1135,0.97,2.46
1633119,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,1,1,0.0,3732,11.77,2.46
7971316,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,657,4.97,2.46
4061988,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1617,9.13,2.46
1629159,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1597,22.38,2.46
6185136,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3490,4.01,2.46
1651695,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3810,4.55,2.46
1630683,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,713,5.12,2.46
1011024,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2901,3.13,2.46
1651402,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3844,10.74,2.46
8481530,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3947,4.76,2.46
996243,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,565,4.0,2.46
7980863,llama-3.2-3b,q6_k,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,740,20.6,2.46
1086706,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3825,11.35,2.46
7984722,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3992,4.77,2.46
7969550,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,593,1.53,2.46
903697,llama-3.2-3b,q6_k,37,130.1,0.0,0.0,0.0,0,0,1,0.0,1543,22.96,2.46
1206762,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3655,4.11,2.46
3518831,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3467,3.92,2.46
6671000,llama-3.2-3b,q6_k,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,4006,7.14,2.46
8463806,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1247,22.95,2.46
1023301,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3838,4.6,2.46
877631,llama-3.2-3b,q6_k,37,130.1,0.0,0.0,0.0,0,1,1,1.0,2911,12.53,2.46
4013999,llama-3.2-3b,q6_k,12,36.1,0.0,0.0,0.0,0,0,0,0.0,3587,4.29,2.46
3612225,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1241,22.98,2.46
1199246,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3787,4.24,2.46
1088630,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1451,22.37,2.46
1429838,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,1,1,0.0,3146,13.09,2.46
1041534,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,649,9.13,2.46
1427838,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3466,3.88,2.46
1001806,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,646,5.0,2.46
7969756,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3932,4.77,2.46
3612083,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,576,6.93,2.46
1052211,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,555,1.3,2.46
7985491,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3647,4.36,2.46
1649808,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,550,1.6,2.46
1799786,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3769,12.72,2.46
1650368,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,733,2.06,2.46
7698560,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2682,29.5,2.46
7984560,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3731,4.09,2.46
7730526,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,576,19.21,2.46
7982378,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,652,2.53,2.46
4219690,llama-3.2-3b,q6_k,44,125.4,0.0,0.0,0.0,0,0,0,0.0,3882,4.8,2.46
2909153,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,590,2.45,2.46
1303652,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,588,5.29,2.46
1303709,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,711,5.04,2.46
1064076,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3582,4.01,2.46
8482780,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3791,4.58,2.46
6185264,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3487,3.96,2.46
1641976,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3881,4.74,2.46
7966866,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1062,21.16,2.46
1136370,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2827,27.66,2.46
1294384,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3726,4.17,2.46
1634121,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3750,4.23,2.46
1303220,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3694,14.82,2.46
1652502,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3845,11.0,2.46
983255,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3608,4.01,2.46
4884073,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3753,4.29,2.46
1799851,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,597,1.53,2.46
7974080,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1505,1.61,2.46
8459244,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3870,4.47,2.46
1642144,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,721,1.87,2.46
8467849,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3829,4.69,2.46
1643708,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2553,2.93,2.46
1026598,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,709,1.91,2.46
1055094,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3348,3.79,2.46
1042897,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2388,2.54,2.46
1022119,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3828,11.46,2.46
1649552,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3797,4.34,2.46
6774662,llama-3.2-3b,q6_k,8,27.400000000000002,0.0,0.0,0.0,0,0,0,0.0,372,3.61,2.46
856030,llama-3.2-3b,q6_k,37,130.1,0.0,0.0,0.0,0,0,1,0.0,3044,3.7,2.46
1197426,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3824,4.7,2.46
1639498,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3619,4.18,2.46
1028648,llama-3.2-3b,q6_k,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,773,4.35,2.46
1422558,llama-3.2-3b,q6_k,20,72.60000000000001,0.0,0.0,0.0,0,0,0,0.0,3863,4.79,2.46
999515,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,712,1.9,2.46
7967951,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3783,4.66,2.46
1650442,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2877,3.41,2.46
1630291,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3607,4.22,2.46
1302873,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3791,12.28,2.46
1082081,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3495,3.97,2.46
1003846,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3638,4.21,2.46
1044902,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3808,4.57,2.46
4579072,llama-3.2-3b,q6_k,16,46.4,0.0,0.0,0.0,0,0,0,0.0,3597,4.54,2.46
1640388,llama-3.2-3b,q6_k,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,3070,30.72,2.46
1181590,llama-3.2-3b,q6_k,26,79.5,0.0,0.0,0.0,0,0,0,0.0,3799,4.47,2.46
2909187,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2632,3.01,2.46
4578020,llama-3.2-3b,q6_k,25,77.1,0.0,0.0,0.0,0,0,0,0.0,4000,4.89,2.46
188459,llama-3.2-3b,q6_k,27,79.69999999999999,0.0,0.0,0.0,0,0,0,0.0,447,15.28,2.46
1801116,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3084,28.47,2.46
1799626,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,4061,5.97,2.46
4517880,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3770,4.23,2.46
3618364,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3581,4.04,2.46
3610260,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,1,1,0.0,559,0.59,2.46
1000931,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3086,28.23,2.46
1646340,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3785,4.25,2.46
4113566,llama-3.2-3b,q6_k,7,23.599999999999998,0.0,0.0,0.0,0,0,1,1.0,3601,5.5,2.46
1427090,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3876,4.74,2.46
1799129,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,549,1.36,2.46
323680,llama-3.2-3b,q6_k,16,42.099999999999994,0.0,0.0,0.0,0,0,0,0.0,3830,4.69,2.46
3611747,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,4035,5.05,2.46
2913532,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3059,3.42,2.46
3618248,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3694,4.3,2.46
1646394,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2826,27.65,2.46
1000009,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,717,1.82,2.46
1652085,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3795,4.59,2.46
1026364,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3120,27.33,2.46
991358,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,4082,4.65,2.46
771053,llama-3.2-3b,q6_k,8,21.7,0.0,0.0,0.0,0,0,1,0.5,3243,6.75,2.46
1650540,llama-3.2-3b,q6_k,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,2104,25.03,2.46
1090783,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3612,16.38,2.46
1634594,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3836,4.27,2.46
5808084,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3638,4.3,2.46
1056273,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3617,4.35,2.46
7969431,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3482,4.14,2.46
4518560,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,648,4.54,2.46
1640893,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,547,2.54,2.46
1629748,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,750,20.73,2.46
4991838,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,580,2.19,2.46
1638930,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,709,1.62,2.46
7976694,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,649,2.76,2.46
4773722,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2446,26.3,2.46
1296142,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,573,2.72,2.46
2907867,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3802,4.56,2.46
7973758,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,581,3.89,2.46
4518749,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3772,4.48,2.46
1031264,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3734,4.25,2.46
1428869,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,1.0,829,5.93,2.46
1011497,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3517,4.04,2.46
5213119,llama-3.2-3b,q6_k,10,32.7,0.0,0.0,0.0,0,0,0,0.0,3428,4.37,2.46
2908863,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,651,4.59,2.46
8480731,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,644,19.63,2.46
1045443,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,562,5.0,2.46
1086391,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3860,4.5,2.46
1640610,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1900,1.92,2.46
1046113,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3515,4.09,2.46
274440,llama-3.2-3b,q6_k,27,80.3,0.0,0.0,0.0,0,0,0,0.0,3577,13.72,2.46
1086808,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1866,23.94,2.46
1042690,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2751,2.9,2.46
1205687,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3092,27.86,2.46
1650123,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,717,1.92,2.46
1629947,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3869,4.76,2.46
3612035,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2768,16.94,2.46
1641000,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3630,4.07,2.46
1651540,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,713,1.62,2.46
4672344,llama-3.2-3b,q6_k,26,78.2,0.8,0.6667,1.0,0,0,1,0.3333,2251,8.24,2.46
1091226,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3792,4.59,2.46
1000956,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2492,2.63,2.46
5817380,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3722,13.89,2.46
7967802,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3689,4.2,2.46
56427,llama-3.2-3b,q6_k,9,34.8,1.0,1.0,1.0,1,0,1,0.0,1621,2.96,2.46
1643807,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1277,1.39,2.46
7969750,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,596,1.69,2.46
1648936,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2542,2.91,2.46
3522741,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,738,1.87,2.46
1294559,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3932,4.62,2.46
758883,llama-3.2-3b,q6_k,16,44.1,0.0,0.0,0.0,0,0,0,0.0,3820,4.75,2.46
1428690,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3751,4.71,2.46
1032524,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2805,3.1,2.46
1651873,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,717,1.9,2.46
1428649,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2787,8.44,2.46
1013172,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2188,26.44,2.46
1088908,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3542,4.06,2.46
970389,llama-3.2-3b,q6_k,37,130.1,0.0,0.0,0.0,0,0,1,0.0,3231,3.71,2.46
5683271,llama-3.2-3b,q6_k,35,111.2,0.0,0.0,0.0,0,0,0,0.0,3764,4.61,2.46
1091031,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,594,1.78,2.46
6384588,llama-3.2-3b,q6_k,13,45.7,0.0,0.0,0.0,0,0,1,0.75,3867,10.47,2.46
1428687,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3636,4.37,2.46
3516310,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,592,1.47,2.46
3605597,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,594,5.15,2.46
1052425,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3166,3.49,2.46
3618304,llama-3.2-3b,q6_k,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,877,4.53,2.46
973014,llama-3.2-3b,q6_k,37,130.1,0.0,0.0,0.0,0,0,1,0.0,646,4.96,2.46
7975200,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3839,4.68,2.46
1087640,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3812,4.68,2.46
1303583,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1299,21.78,2.46
4774041,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2858,27.61,2.46
8466112,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1275,21.88,2.46
1199266,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3970,5.08,2.46
1016733,llama-3.2-3b,q6_k,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,553,1.59,2.46
916869,llama-3.2-3b,q6_k,37,130.1,0.0,0.0,0.0,0,0,1,0.0,3696,4.24,2.46
1651996,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3679,4.25,2.46
3614386,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,1,1,0.0,3742,7.02,2.46
977783,llama-3.2-3b,q6_k,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1388,22.4,2.46
7729414,llama-3.2-3b,q8_0,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,567,5.07,3.19
1034547,llama-3.2-3b,q8_0,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,569,3.49,3.19
