page_id,model,context_type,schema_keys,schema_complexity,f1,precision,recall,exact_match,json_valid,schema_valid,hallucination_rate,tokens_in,latency_s,cost_usd
322770,gpt-4o,markdown,48,184.2,0.5882,0.7143,0.5,0,1,0,0.0,3308,8.09,0.00827
1011024,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3264,11.49,0.000881
1651402,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,5241,14.45,0.001415
751455,gpt-4o,markdown,49,145.5,0.5,0.6,0.4286,0,1,0,0.25,8261,19.99,0.020653
940525,gpt-4o,markdown,42,160.7,0.5333,0.6667,0.4444,0,1,0,0.25,3206,3.96,0.008015
570495,gpt-4o,markdown,47,149.4,0.6667,0.6667,0.6667,0,1,0,0.375,3198,7.03,0.007995
8481530,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,7863,14.05,0.002123
996243,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,585,1.34,0.000158
7980863,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,756,1.03,0.000204
147657,gpt-4o,markdown,36,184.4,0.0,0.0,0.0,0,1,0,0.0,6534,9.0,0.016335
1086706,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,7761,2.46,0.002095
7984722,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8391,1.54,0.002266
7969550,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,618,0.84,0.000167
903697,qwen-72b,markdown,37,130.1,0.5,0.5,0.5,0,0,1,1.0,1650,3.49,0.000446
4077069,gpt-4o,markdown,47,133.2,0.0,0.0,0.0,0,0,0,0.0,4568,19.96,0.01142
752563,gpt-4o,markdown,45,146.1,0.0,0.0,0.0,0,0,0,0.0,5714,7.09,0.014285
1296692,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8870,21.24,0.002395
1206762,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,5206,10.34,0.001406
772287,gpt-4o,markdown,37,133.8,0.0,0.0,0.0,0,0,1,0.0,7964,17.51,0.01991
391662,gpt-4o,markdown,32,137.0,0.0,0.0,0.0,0,1,1,0.0,3471,1.41,0.008677
3518831,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3835,9.38,0.001035
1644655,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,6776,2.78,0.00183
6671000,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,7638,2.13,0.002062
8463806,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1328,0.91,0.000359
3717863,gpt-4o,markdown,47,133.3,0.0,0.0,0.0,0,0,0,0.0,6555,23.22,0.016387
468357,gpt-4o,markdown,48,195.2,0.5556,0.7143,0.4545,0,1,0,0.0,12132,12.9,0.03033
53963,gpt-4o,markdown,50,169.0,0.0,0.0,0.0,0,1,0,0.0,1507,0.94,0.003768
1023301,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8410,25.32,0.002271
877631,qwen-72b,markdown,37,130.1,1.0,1.0,1.0,1,0,1,0.0,2962,1.13,0.0008
4013999,qwen-72b,markdown,12,36.1,0.5,0.5,0.5,0,0,1,0.0,10245,2.21,0.002766
3612225,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,1326,1.47,0.000358
1199246,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8764,1.8,0.002366
1088630,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1548,2.27,0.000418
47618,gpt-4o,markdown,35,135.9,0.2857,0.2857,0.2857,0,1,1,0.5714,8499,25.96,0.021247
1429838,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3332,9.95,0.0009
1041534,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,674,0.83,0.000182
836094,gpt-4o,markdown,46,152.8,0.0,0.0,0.0,0,0,0,0.0,7747,20.35,0.019367
1427838,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3604,18.22,0.000973
1001806,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,669,0.86,0.000181
940543,gpt-4o,markdown,42,160.7,0.5333,0.6667,0.4444,0,1,0,0.0,2584,4.64,0.00646
7969756,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,7323,3.26,0.001977
7302057,gpt-4o,markdown,46,144.7,0.0,0.0,0.0,0,1,0,0.0,3654,2.45,0.009135
3612083,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,595,0.74,0.000161
1052211,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,578,0.86,0.000156
779074,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,2801,4.18,0.007003
7985491,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8789,8.56,0.002373
1649808,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,570,0.69,0.000154
1799786,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,5720,1.75,0.001544
1650368,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,789,0.71,0.000213
759747,gpt-4o,markdown,37,133.8,0.5,0.5,0.5,0,1,1,1.0,5141,14.02,0.012852
7698560,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,2827,1.19,0.000763
537370,gpt-4o,markdown,36,158.20000000000002,0.0,0.0,0.0,0,1,0,0.0,2883,1.51,0.007208
7984560,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8479,6.15,0.002289
7730526,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,593,1.19,0.00016
7982378,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,675,0.91,0.000182
4219690,qwen-72b,markdown,44,125.4,0.5,0.5,0.5,0,0,1,0.0,4204,3.68,0.001135
2909153,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,615,0.84,0.000166
3982990,gpt-4o,markdown,47,132.60000000000002,0.0,0.0,0.0,0,0,0,0.0,6374,17.56,0.015935
1303652,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,611,0.91,0.000165
1303709,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,745,0.83,0.000201
759931,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,2826,2.23,0.007065
1064076,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8284,6.19,0.002237
8482780,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,8529,1.61,0.002303
4073532,gpt-4o,markdown,50,140.20000000000002,0.0,0.0,0.0,0,0,0,0.0,7430,23.34,0.018575
541257,gpt-4o,markdown,42,143.99999999999997,0.0,0.0,0.0,0,1,0,0.0,905,1.84,0.002263
6185264,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3724,16.96,0.001005
1641976,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,4153,1.08,0.001121
532071,gpt-4o,markdown,32,139.7,0.2,0.3333,0.1429,0,1,0,1.0,6557,5.04,0.016393
3787220,gpt-4o,markdown,50,144.8,1.0,1.0,1.0,1,1,1,0.0,739,4.07,0.001847
779462,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,1.0,564,0.63,0.00141
5967174,gpt-4o,markdown,43,133.1,0.1176,0.25,0.0769,0,1,0,0.0,3170,5.19,0.007925
7966866,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,1104,13.67,0.000298
1136370,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,1.0,2973,2.16,0.000803
1294384,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,5069,1.45,0.001369
1634121,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8599,8.35,0.002322
172527,gpt-4o,markdown,44,163.70000000000002,0.5,0.5,0.5,0,1,1,0.5,5585,16.4,0.013962
5180018,gpt-4o,markdown,48,139.70000000000002,0.1429,0.2,0.1111,0,1,0,0.0,7458,7.81,0.018645
1303220,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,7005,10.05,0.001891
1652502,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,6610,9.23,0.001785
7332225,gpt-4o,markdown,49,152.9,0.0,0.0,0.0,0,1,0,0.0,5321,13.55,0.013303
487281,gpt-4o,markdown,42,141.20000000000002,0.8333,0.8333,0.8333,0,1,1,0.0,2723,5.39,0.006808
983255,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8460,9.08,0.002284
4884073,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,0,1.0,8087,7.94,0.002183
1799851,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,622,0.9,0.000168
759956,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,7959,12.6,0.019897
7974080,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1607,1.9,0.000434
8459244,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,6534,1.76,0.001764
1642144,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,753,0.86,0.000203
772288,gpt-4o,markdown,37,133.8,0.0,0.0,0.0,0,0,1,0.0,4406,16.79,0.011015
8467849,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,5656,10.82,0.001527
1643708,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,3173,1.42,0.000857
1026598,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,739,0.78,0.0002
779448,gpt-4o,markdown,37,133.8,0.0,0.0,0.0,0,1,1,0.0,8094,13.89,0.020235
532008,gpt-4o,markdown,32,138.6,0.0,0.0,0.0,0,1,0,0.0,2767,3.86,0.006918
1055094,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,0,1.0,3455,12.62,0.000933
10679,gpt-4o,markdown,41,134.89999999999998,1.0,1.0,1.0,1,1,1,0.0,1139,0.6,0.002848
2571934,gpt-4o,markdown,43,155.7,0.75,0.8571,0.6667,0,1,0,0.3333,4715,2.03,0.011787
759759,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,2798,0.71,0.006995
4075939,gpt-4o,markdown,47,135.0,0.0,0.0,0.0,0,1,0,0.0,4106,3.08,0.010265
7453521,gpt-4o,markdown,45,162.8,0.2857,0.3333,0.25,0,1,1,0.5,814,2.47,0.002035
30967,gpt-4o,markdown,47,144.6,0.0,0.0,0.0,0,1,1,0.0,3168,1.16,0.00792
1042897,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,2452,16.73,0.000662
3490777,gpt-4o,markdown,50,139.9,0.0,0.0,0.0,0,0,0,0.0,6359,7.51,0.015897
787950,gpt-4o,markdown,50,142.8,0.6667,0.6667,0.6667,0,1,1,0.2222,4426,4.5,0.011065
7460815,gpt-4o,markdown,45,162.6,0.3333,0.5,0.25,0,1,1,0.5,805,2.51,0.002012
4635856,gpt-4o,markdown,45,143.6,0.6667,1.0,0.5,0,1,1,0.0,5130,1.18,0.012825
5179144,gpt-4o,markdown,47,132.9,0.0,0.0,0.0,0,1,0,0.0,6576,2.55,0.01644
343841,gpt-4o,markdown,45,150.5,0.0,0.0,0.0,0,1,0,0.0,2909,0.92,0.007273
462179,gpt-4o,markdown,40,164.9,0.5333,0.6667,0.4444,0,1,0,0.2,7725,13.06,0.019312
487323,gpt-4o,markdown,42,140.2,0.7692,0.8333,0.7143,0,1,1,0.0,3070,9.37,0.007675
5793879,gpt-4o,markdown,46,174.79999999999998,0.0,0.0,0.0,0,1,1,0.0,1599,0.69,0.003998
3636625,gpt-4o,markdown,47,135.8,0.0,0.0,0.0,0,0,0,0.0,5392,18.84,0.01348
779062,gpt-4o,markdown,37,133.8,0.5,0.5,0.5,0,1,1,0.0,2344,1.76,0.00586
5961453,gpt-4o,markdown,49,151.1,0.0,0.0,0.0,0,1,0,0.5,2564,3.45,0.00641
4070443,gpt-4o,markdown,50,143.70000000000002,0.5,0.5,0.5,0,1,1,0.0,8035,16.23,0.020088
6113424,gpt-4o,markdown,48,158.4,0.4444,0.5714,0.3636,0,1,0,0.0,4911,11.27,0.012278
6051145,gpt-4o,markdown,48,169.8,0.6364,0.6364,0.6364,0,1,1,0.0909,3265,4.51,0.008162
466230,gpt-4o,markdown,48,190.70000000000002,0.3529,0.5,0.2727,0,1,0,0.1667,10670,15.69,0.026675
6680753,gpt-4o,markdown,43,138.0,0.0,0.0,0.0,0,1,0,0.0,2896,9.61,0.00724
5819746,gpt-4o,markdown,48,184.2,0.3529,0.4286,0.3,0,1,0,0.25,3888,13.52,0.00972
779510,gpt-4o,markdown,37,133.8,0.0,0.0,0.0,0,1,0,0.0,8470,9.27,0.021175
567652,gpt-4o,markdown,50,187.8,0.8235,0.875,0.7778,0,1,0,0.2857,3489,6.74,0.008722
3980688,gpt-4o,markdown,50,141.9,1.0,1.0,1.0,1,1,1,0.0,720,0.61,0.0018
894636,gpt-4o,markdown,43,145.4,0.0,0.0,0.0,0,1,1,0.0,3789,10.88,0.009473
18134,gpt-4o,markdown,48,168.1,0.625,1.0,0.4545,0,1,0,0.0,3094,1.81,0.007735
779110,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,6387,13.84,0.015967
940528,gpt-4o,markdown,42,160.7,0.5333,0.6667,0.4444,0,1,0,0.0,3456,11.98,0.00864
567674,gpt-4o,markdown,50,184.60000000000002,0.7059,0.75,0.6667,0,1,0,0.2857,4140,3.54,0.01035
4888096,gpt-4o,markdown,50,143.70000000000002,0.5,0.5,0.5,0,1,1,0.0,3934,12.78,0.009835
759965,gpt-4o,markdown,37,133.8,0.5,0.5,0.5,0,1,1,1.0,1450,2.54,0.003625
455015,gpt-4o,markdown,43,133.8,0.0,0.0,0.0,0,1,0,0.0,2677,2.11,0.006692
779117,gpt-4o,markdown,37,133.8,0.0,0.0,0.0,0,0,1,0.0,4065,15.51,0.010162
5000200,gpt-4o,markdown,50,141.9,1.0,1.0,1.0,1,1,1,0.0,717,1.54,0.001793
779088,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,1.0,648,0.62,0.00162
3979670,gpt-4o,markdown,47,133.0,0.0,0.0,0.0,0,1,0,0.0,1955,3.49,0.004888
59500,gpt-4o,markdown,45,142.6,0.7059,0.75,0.6667,0,1,0,0.0,2489,2.12,0.006222
3789070,gpt-4o,markdown,47,132.9,0.0,0.0,0.0,0,0,0,0.0,4148,13.35,0.01037
616548,gpt-4o,markdown,40,132.0,0.0,0.0,0.0,0,0,0,0.0,4484,8.27,0.01121
7962252,gpt-4o,markdown,46,147.0,0.0,0.0,0.0,0,1,1,0.0,1539,5.08,0.003847
51548,gpt-4o,markdown,48,175.10000000000002,0.4,0.4444,0.3636,0,1,0,0.1111,8068,10.42,0.02017
8322303,gpt-4o,markdown,43,134.4,0.0,0.0,0.0,0,0,0,0.0,8896,25.4,0.02224
455092,gpt-4o,markdown,43,133.8,0.0,0.0,0.0,0,1,0,0.0,2748,1.23,0.00687
7097288,gpt-4o,markdown,40,159.1,0.0,0.0,0.0,0,1,0,0.0,4280,6.76,0.0107
440042,gpt-4o,markdown,40,153.6,0.8,1.0,0.6667,0,1,0,0.2,6625,9.61,0.016563
779303,gpt-4o,markdown,37,133.8,0.0,0.0,0.0,0,1,1,0.0,2489,10.71,0.006222
567616,gpt-4o,markdown,42,135.0,0.5714,0.5714,0.5714,0,1,1,0.3333,6310,9.08,0.015775
1158305,gpt-4o,markdown,48,167.70000000000002,0.5333,0.5714,0.5,0,1,0,0.0,5158,15.15,0.012895
3787239,gpt-4o,markdown,50,144.8,0.0,0.0,0.0,0,0,0,0.0,4644,13.19,0.01161
1572366,gpt-4o,markdown,49,164.2,0.0,0.0,0.0,0,1,1,0.0,4165,5.87,0.010412
779067,gpt-4o,markdown,37,133.8,0.5,0.5,0.5,0,1,1,1.0,3943,18.8,0.009857
4085162,gpt-4o,markdown,50,140.9,0.0,0.0,0.0,0,1,0,0.0,7770,14.47,0.019425
53994,gpt-4o,markdown,42,144.79999999999998,0.1818,0.25,0.1429,0,1,0,0.0,8117,5.77,0.020293
324842,gpt-4o,markdown,50,145.2,0.0,0.0,0.0,0,1,1,0.0,4889,10.1,0.012223
5961455,gpt-4o,markdown,49,151.1,0.1,0.2,0.0667,0,1,0,0.8,3468,10.75,0.00867
5181630,gpt-4o,markdown,50,146.20000000000002,0.0,0.0,0.0,0,1,0,0.0,2876,3.17,0.00719
567677,gpt-4o,markdown,50,184.60000000000002,0.7059,0.75,0.6667,0,1,0,0.2857,3238,5.94,0.008095
7292165,gpt-4o,markdown,46,144.7,0.4167,0.5,0.3571,0,1,0,0.8,4820,13.1,0.01205
779255,gpt-4o,markdown,37,133.8,0.5,0.5,0.5,0,1,1,1.0,4096,6.09,0.01024
373605,gpt-4o,markdown,32,136.5,0.0,0.0,0.0,0,1,1,0.0,1559,0.78,0.003897
818469,gpt-4o,markdown,40,143.1,0.0,0.0,0.0,0,1,1,0.0,8149,13.51,0.020373
405498,gpt-4o,markdown,36,187.10000000000002,0.2222,1.0,0.125,0,1,0,0.0,8299,20.17,0.020747
3643829,gpt-4o,markdown,47,135.0,0.0,0.0,0.0,0,1,0,0.0,8068,18.0,0.02017
458769,gpt-4o,markdown,46,143.7,0.6667,1.0,0.5,0,1,1,0.3333,6393,9.95,0.015983
462148,gpt-4o,markdown,44,178.3,0.625,0.8333,0.5,0,1,0,0.1667,12295,19.44,0.030738
324840,gpt-4o,markdown,50,145.2,0.0,0.0,0.0,0,1,0,0.0,4242,12.22,0.010605
147679,gpt-4o,markdown,36,184.4,0.2222,1.0,0.125,0,1,0,0.0,2335,7.36,0.005837
782077,gpt-4o,markdown,37,133.8,0.0,0.0,0.0,0,0,1,0.0,4805,14.13,0.012013
69674,gpt-4o,markdown,32,163.79999999999998,0.4444,1.0,0.2857,0,1,0,0.0,2941,1.64,0.007352
373849,gpt-4o,markdown,32,136.5,1.0,1.0,1.0,1,1,1,0.0,3866,7.47,0.009665
6986238,gpt-4o,markdown,39,178.8,0.0,0.0,0.0,0,1,0,0.0,981,1.17,0.002452
779073,gpt-4o,markdown,37,133.8,0.5,0.5,0.5,0,1,1,0.0,4930,11.63,0.012325
779288,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,1.0,570,0.51,0.001425
779052,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,2816,3.17,0.00704
779285,gpt-4o,markdown,37,133.8,0.5,0.5,0.5,0,1,1,1.0,2784,8.6,0.00696
1172483,gpt-4o,markdown,38,167.70000000000002,0.7143,0.7143,0.7143,0,1,1,0.0,4326,9.1,0.010815
776888,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,570,1.26,0.001425
47788,gpt-4o,markdown,35,136.4,0.0,0.0,0.0,0,0,0,0.0,7962,21.2,0.019905
776913,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,2474,0.62,0.006185
461773,gpt-4o,markdown,49,135.7,0.25,0.3,0.2143,0,1,0,0.0,6324,9.63,0.01581
406307,gpt-4o,markdown,28,144.3,0.2857,1.0,0.1667,0,1,0,0.0,1906,1.43,0.004765
487393,gpt-4o,markdown,42,140.2,0.5,0.6,0.4286,0,1,0,0.0,4375,10.34,0.010937
4884445,gpt-4o,markdown,49,149.9,0.0,0.0,0.0,0,1,0,0.0,5731,10.93,0.014327
7301380,gpt-4o,markdown,46,144.7,0.0,0.0,0.0,0,1,0,1.0,7631,19.06,0.019078
3643714,gpt-4o,markdown,47,131.6,0.0,0.0,0.0,0,1,0,0.0,4873,14.54,0.012183
5000221,gpt-4o,markdown,50,141.9,0.0,0.0,0.0,0,0,0,0.0,8113,17.82,0.020282
61296,gpt-4o,markdown,49,149.5,0.0,0.0,0.0,0,1,0,0.0,3226,1.45,0.008065
8422709,gpt-4o,markdown,43,135.9,0.0,0.0,0.0,0,1,0,0.0,9789,18.45,0.024473
831526,gpt-4o,markdown,45,137.5,0.0,0.0,0.0,0,0,0,0.0,7158,22.29,0.017895
2558586,gpt-4o,markdown,44,153.20000000000002,0.0,0.0,0.0,0,1,1,0.0,4019,4.61,0.010047
6227350,gpt-4o,markdown,40,137.3,0.0,0.0,0.0,0,1,1,0.5,1844,3.48,0.00461
307382,gpt-4o,markdown,47,148.6,0.0,0.0,0.0,0,1,0,0.0,1318,1.23,0.003295
836100,gpt-4o,markdown,46,152.8,0.0,0.0,0.0,0,0,0,0.0,7586,15.83,0.018965
7419512,gpt-4o,markdown,43,134.9,0.0,0.0,0.0,0,1,0,0.0,4313,6.58,0.010783
7771527,gpt-4o,markdown,48,136.29999999999998,0.0,0.0,0.0,0,1,1,0.0,8953,12.86,0.022382
538267,gpt-4o,markdown,40,177.1,0.625,0.7143,0.5556,0,1,0,0.8,6693,12.45,0.016733
6830029,gpt-4o,markdown,50,140.3,0.0,0.0,0.0,0,0,0,0.0,7811,26.83,0.019527
779325,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,2801,0.55,0.007003
3642409,gpt-4o,markdown,47,132.1,0.0,0.0,0.0,0,1,0,0.0,4346,6.0,0.010865
8538698,gpt-4o,markdown,49,162.20000000000002,0.0,0.0,0.0,0,1,0,0.0,2599,8.51,0.006497
759754,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,6548,5.21,0.01637
6742846,gpt-4o,markdown,47,134.0,0.5,0.5,0.5,0,1,1,0.0,8312,21.0,0.02078
638110,gpt-4o,markdown,37,133.8,0.5,0.5,0.5,0,1,0,0.0,7528,12.58,0.01882
31040,gpt-4o,markdown,47,144.6,0.0,0.0,0.0,0,1,1,0.0,2985,7.78,0.007463
779075,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,7120,10.67,0.0178
1572404,gpt-4o,markdown,45,169.0,0.0,0.0,0.0,0,1,0,0.0,11826,27.95,0.029565
564561,gpt-4o,markdown,47,149.2,0.6667,0.6667,0.6667,0,1,1,0.375,3204,5.59,0.00801
779270,gpt-4o,markdown,37,133.8,0.5,0.5,0.5,0,1,1,1.0,2921,9.35,0.007302
427006,gpt-4o,markdown,40,145.2,0.4615,0.75,0.3333,0,1,0,0.25,7614,7.6,0.019035
373997,gpt-4o,markdown,44,146.8,0.0,0.0,0.0,0,1,0,0.0,3541,8.5,0.008852
779946,gpt-4o,markdown,48,147.5,0.5455,0.75,0.4286,0,1,1,0.75,7731,13.62,0.019328
774295,gpt-4o,markdown,38,138.0,0.75,0.75,0.75,0,1,1,0.0,7523,19.97,0.018808
187771,gpt-4o,markdown,48,164.6,0.6667,1.0,0.5,0,1,0,0.0,8305,12.6,0.020762
772321,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,8671,14.74,0.021677
553632,gpt-4o,markdown,45,141.2,0.0,0.0,0.0,0,1,1,0.0,8288,18.53,0.02072
778838,gpt-4o,markdown,37,133.8,0.5,0.5,0.5,0,1,1,0.0,8180,13.74,0.02045
160,gpt-4o,markdown,39,136.0,0.0,0.0,0.0,0,1,1,0.0,3261,14.82,0.008153
330769,gpt-4o,markdown,38,131.7,0.4,0.5,0.3333,0,1,1,0.0,4741,6.67,0.011853
772340,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,2599,3.26,0.006497
779275,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,556,1.54,0.00139
453839,gpt-4o,markdown,43,133.70000000000002,0.0,0.0,0.0,0,1,0,0.0,3249,5.22,0.008122
147684,gpt-4o,markdown,28,139.70000000000002,0.2857,1.0,0.1667,0,1,0,0.0,3867,11.67,0.009668
783171,gpt-4o,markdown,37,134.4,0.5,0.5,0.5,0,1,1,0.0,8094,10.15,0.020235
1572617,gpt-4o,markdown,46,173.79999999999998,0.0,0.0,0.0,0,1,0,0.0,11835,25.37,0.029587
18136,gpt-4o,markdown,48,169.5,0.625,1.0,0.4545,0,1,0,0.0,3095,1.95,0.007737
772329,gpt-4o,markdown,37,133.8,1.0,1.0,1.0,1,1,1,0.0,2151,7.99,0.005378
389974,gpt-4o,markdown,48,172.8,0.5333,0.6667,0.4444,0,1,0,0.0,2708,6.64,0.00677
1141841,gpt-4o,markdown,43,133.5,0.0,0.0,0.0,0,0,0,0.0,7434,19.37,0.018585
468738,gpt-4o,markdown,40,169.0,0.4,0.5,0.3333,0,1,0,0.0,8108,8.8,0.02027
966890,gpt-4o,markdown,49,142.0,0.0,0.0,0.0,0,1,0,0.0,4797,10.65,0.011992
1572352,gpt-4o,markdown,49,164.1,0.0,0.0,0.0,0,1,1,0.0,3847,14.13,0.009617
3643549,gpt-4o,markdown,50,141.1,0.0,0.0,0.0,0,0,0,0.0,8146,18.19,0.020365
6051142,gpt-4o,markdown,48,169.8,1.0,1.0,1.0,1,1,1,0.0,3164,2.79,0.00791
779504,gpt-4o,markdown,37,133.8,0.0,0.0,0.0,0,1,0,0.0,8189,14.44,0.020473
469612,gpt-4o,markdown,48,200.6,0.4211,0.5,0.3636,0,1,0,0.125,12267,25.39,0.030668
7729414,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,582,1.33,0.000157
1034547,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,588,1.07,0.000159
1031214,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,743,0.8,0.000201
1006468,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,2739,1.54,0.00074
1295769,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,595,1.15,0.000161
1638269,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,7158,12.63,0.001933
2912700,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3670,11.14,0.000991
3509424,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8253,3.33,0.002228
1296722,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,678,1.15,0.000183
1645217,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,4209,12.33,0.001136
1010347,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3574,11.4,0.000965
3511228,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,5882,2.49,0.001588
